Date,Open,High,Low,Close,Adj Close,Volume
2019-12-16,66.339996,66.830002,64.949997,66.330002,66.330002,921100
2019-12-17,66.300003,66.936996,64.980003,65.949997,65.949997,693900
2019-12-18,65.769997,66.489998,64.910004,65.389999,65.389999,672000
2019-12-19,65.389999,65.690002,63.487000,65.139999,65.139999,883000
2019-12-20,65.160004,68.330002,64.540001,68.059998,68.059998,1025800
2019-12-23,69.660004,70.000000,66.794998,67.879997,67.879997,924100
2019-12-24,67.620003,68.449997,66.800003,67.230003,67.230003,371400
2019-12-26,67.309998,67.510002,65.269997,66.750000,66.750000,1295800
2019-12-27,66.599998,67.160004,65.550003,66.010002,66.010002,1005200
2019-12-30,66.000000,66.050003,60.880001,61.840000,61.840000,1473400
2019-12-31,61.660000,63.200001,60.480000,60.904999,60.904999,1392200
2020-01-02,60.689999,60.700001,57.209999,59.320000,59.320000,1724700
2020-01-03,58.009998,60.279999,57.360001,59.439999,59.439999,1393900
2020-01-06,58.750000,60.279999,58.110001,59.950001,59.950001,1011500
2020-01-07,59.549999,61.139999,59.320000,60.349998,60.349998,875600
2020-01-08,60.040001,63.009998,59.770000,62.529999,62.529999,1510500
2020-01-09,63.900002,64.190002,61.000000,61.900002,61.900002,1162000
2020-01-10,61.900002,63.119999,59.480000,59.900002,59.900002,1291700
2020-01-13,60.500000,60.639999,57.570000,58.990002,58.990002,880800
2020-01-14,58.790001,60.330002,57.601002,59.680000,59.680000,1000500
2020-01-15,59.930000,61.169998,59.259998,59.560001,59.560001,844600
2020-01-16,59.950001,60.299999,58.509998,59.630001,59.630001,821400
2020-01-17,60.130001,60.279999,57.810001,58.330002,58.330002,1116600
2020-01-21,58.430000,59.400002,57.299999,58.119999,58.119999,1238700
2020-01-22,58.180000,59.320000,57.700001,58.410000,58.410000,647200
2020-01-23,58.439999,58.439999,56.130001,56.570000,56.570000,1032600
2020-01-24,56.750000,57.000999,53.900002,54.750000,54.750000,1225500
2020-01-27,52.500000,54.680000,52.000000,53.590000,53.590000,838000
2020-01-28,54.110001,55.849998,53.610001,55.340000,55.340000,845100
2020-01-29,55.799999,55.959999,54.070000,54.200001,54.200001,871800
2020-01-30,53.610001,53.810001,52.009998,52.419998,52.419998,951700
2020-01-31,52.439999,52.500000,51.389999,51.950001,51.950001,943300
2020-02-03,50.520000,52.880001,50.500000,52.709999,52.709999,889500
2020-02-04,53.650002,54.097000,52.915001,53.480000,53.480000,858100
2020-02-05,54.230000,55.639999,53.250000,54.840000,54.840000,900800
2020-02-06,55.240002,55.403999,53.470001,54.330002,54.330002,684400
2020-02-07,54.450001,54.700001,51.919998,52.320000,52.320000,1032900
2020-02-10,52.619999,57.090000,52.590000,56.619999,56.619999,1550600
2020-02-11,58.139999,58.349998,55.084000,57.000000,57.000000,1554600
2020-02-12,57.720001,58.740002,57.330002,57.750000,57.750000,997500
2020-02-13,60.910000,61.110001,56.540001,58.119999,58.119999,2198100
2020-02-14,58.270000,59.049999,55.310001,55.799999,55.799999,1623800
2020-02-18,55.820000,56.193001,53.900002,55.689999,55.689999,1037000
2020-02-19,55.720001,58.200001,54.540001,58.110001,58.110001,1355500
2020-02-20,58.080002,59.452999,56.310001,56.759998,56.759998,1237000
2020-02-21,56.689999,56.779999,52.900002,53.029999,53.029999,1154800
2020-02-24,50.580002,52.590000,49.500000,51.959999,51.959999,1220800
2020-02-25,52.529999,52.970001,49.549999,49.889999,49.889999,993700
2020-02-26,49.970001,52.700001,49.619999,50.880001,50.880001,918400
2020-02-27,48.799999,52.480000,47.299999,49.439999,49.439999,1385100
2020-02-28,47.520000,53.500000,47.000000,53.450001,53.450001,1636800
2020-03-02,54.000000,54.611000,51.709999,53.349998,53.349998,757800
2020-03-03,53.439999,54.179001,49.619999,51.150002,51.150002,927200
2020-03-04,52.349998,53.360001,51.369999,53.259998,53.259998,765400
2020-03-05,51.840000,53.919998,50.660000,53.410000,53.410000,1095600
2020-03-06,52.639999,53.330002,49.154999,50.860001,50.860001,1083900
2020-03-09,45.750000,47.349998,44.067001,44.299999,44.299999,1269800
2020-03-10,46.509998,47.000000,42.279999,44.669998,44.669998,901600
2020-03-11,43.599998,45.209999,42.660000,43.279999,43.279999,817600
2020-03-12,39.990002,41.610001,38.000000,38.119999,38.119999,1487500
2020-03-13,40.000000,41.000000,34.790001,37.639999,37.639999,1244400
2020-03-16,34.220001,36.840000,32.299999,33.680000,33.680000,1192100
2020-03-17,35.450001,42.000000,32.799999,37.000000,37.000000,1403900
2020-03-18,35.380001,40.200001,35.000000,38.470001,38.470001,1305200
2020-03-19,38.099998,40.990002,37.259998,39.570000,39.570000,958100
2020-03-20,40.459999,42.990002,38.630001,38.959999,38.959999,1039500
2020-03-23,38.990002,40.130001,37.009998,39.540001,39.540001,796600
2020-03-24,41.520000,42.910000,40.630001,42.660000,42.660000,648600
2020-03-25,42.650002,45.497002,41.049999,41.779999,41.779999,910300
2020-03-26,41.820000,45.349998,41.500000,43.990002,43.990002,689300
2020-03-27,42.549999,43.360001,40.900002,41.820000,41.820000,580500
2020-03-30,42.049999,44.560001,40.570000,44.290001,44.290001,568500
2020-03-31,44.180000,44.310001,41.020000,42.410000,42.410000,842800
2020-04-01,42.029999,42.080002,38.349998,38.500000,38.500000,962900
2020-04-02,38.099998,40.724998,38.099998,39.509998,39.509998,710100
2020-04-03,39.509998,40.549999,39.099998,39.380001,39.380001,531800
2020-04-06,41.000000,42.645000,40.500000,42.169998,42.169998,748900
2020-04-07,43.700001,45.000000,41.230000,41.290001,41.290001,1253400
2020-04-08,41.599998,44.650002,39.250000,44.380001,44.380001,1758900
2020-04-09,45.500000,46.662998,44.490002,45.750000,45.750000,755100
2020-04-13,45.669998,46.040001,42.830002,46.009998,46.009998,591000
2020-04-14,46.189999,48.880001,46.189999,48.389999,48.389999,923700
2020-04-15,47.349998,48.240002,46.009998,48.130001,48.130001,534200
2020-04-16,48.689999,50.145000,48.299999,49.509998,49.509998,636000
2020-04-17,50.889999,51.480000,49.650002,51.419998,51.419998,579100
2020-04-20,51.029999,56.070000,50.500000,53.459999,53.459999,1083000
2020-04-21,53.529999,54.250000,49.270000,50.900002,50.900002,783200
2020-04-22,52.000000,53.150002,51.549999,52.400002,52.400002,607200
2020-04-23,52.549999,54.639999,52.009998,52.480000,52.480000,548100
2020-04-24,52.500000,54.150002,52.500000,54.009998,54.009998,531900
2020-04-27,53.990002,56.380001,53.750000,55.000000,55.000000,950000
2020-04-28,55.840000,56.090000,51.669998,52.520000,52.520000,816900
2020-04-29,53.250000,53.615002,49.330002,52.000000,52.000000,1317000
2020-04-30,51.820000,52.639999,49.139999,49.200001,49.200001,741600
2020-05-01,48.650002,50.240002,47.610001,48.459999,48.459999,1089100
2020-05-04,47.669998,50.230000,46.840000,50.000000,50.000000,745300
2020-05-05,50.980000,52.980000,50.625000,52.000000,52.000000,710300
2020-05-06,52.380001,53.799999,51.626999,52.330002,52.330002,633400
2020-05-07,53.000000,54.560001,52.299999,53.490002,53.490002,907700
2020-05-08,54.209999,54.790001,52.830002,53.840000,53.840000,436600
2020-05-11,54.619999,63.000000,54.000000,61.290001,61.290001,2155600
2020-05-12,62.250000,64.949997,58.279999,59.549999,59.549999,1588500
2020-05-13,60.180000,62.250000,55.020000,57.369999,57.369999,1215100
2020-05-14,56.580002,57.240002,54.500000,55.880001,55.880001,832300
2020-05-15,55.750000,61.740002,54.860001,61.090000,61.090000,1043200
2020-05-18,63.009998,64.769997,62.610001,63.980000,63.980000,1174700
2020-05-19,64.070000,65.529999,63.290001,63.560001,63.560001,1041000
2020-05-20,64.550003,67.389999,63.610001,66.790001,66.790001,990900
2020-05-21,67.279999,68.550003,66.279999,67.779999,67.779999,1614300
2020-05-22,67.449997,70.114998,66.760002,69.940002,69.940002,899200
2020-05-26,70.269997,71.000000,66.089996,66.339996,66.339996,1255500
2020-05-27,66.500000,66.669998,59.900002,63.930000,63.930000,1363900
2020-05-28,63.650002,64.847000,61.790001,62.310001,62.310001,565300
2020-05-29,62.320000,64.769997,61.619999,64.580002,64.580002,875700
2020-06-01,64.900002,67.180000,62.549999,66.589996,66.589996,618100
2020-06-02,66.260002,68.489998,64.500000,68.360001,68.360001,733300
2020-06-03,68.010002,68.230003,64.790001,64.949997,64.949997,818500
2020-06-04,65.120003,66.360001,62.520000,63.669998,63.669998,687500
2020-06-05,63.880001,64.730003,61.299999,62.259998,62.259998,786800
2020-06-08,62.000000,62.020000,59.189999,60.529999,60.529999,972700
2020-06-09,59.270000,63.750000,58.259998,63.259998,63.259998,1113100
2020-06-10,63.500000,65.500000,62.299999,63.029999,63.029999,638000
2020-06-11,61.630001,62.490002,58.840000,59.700001,59.700001,862900
2020-06-12,62.130001,63.334999,58.020000,59.889999,59.889999,871900
2020-06-15,59.209999,62.740002,59.189999,62.450001,62.450001,717600
2020-06-16,65.080002,66.879997,62.259998,66.269997,66.269997,1015600
2020-06-17,66.269997,67.400002,64.680000,66.330002,66.330002,591700
2020-06-18,65.959999,68.930000,65.510002,67.339996,67.339996,632400
2020-06-19,68.000000,69.440002,67.379997,69.080002,69.080002,1500200
2020-06-22,69.500000,72.949997,68.010002,72.019997,72.019997,1497100
2020-06-23,74.000000,79.919998,73.400002,75.370003,75.370003,1909800
2020-06-24,76.190002,76.860001,71.589996,73.089996,73.089996,1419000
2020-06-25,72.629997,76.339996,72.110001,76.050003,76.050003,743500
2020-06-26,75.709999,77.873001,73.790001,74.040001,74.040001,881500
2020-06-29,74.629997,76.849998,71.720001,75.050003,75.050003,1011700
2020-06-30,72.730003,73.864998,68.849998,73.489998,73.489998,2045600
2020-07-01,74.989998,81.089996,74.000000,78.500000,78.500000,3330300
2020-07-02,79.425003,81.040001,77.660004,79.699997,79.699997,1109500
2020-07-06,81.150002,85.000000,79.129997,84.110001,84.110001,1573100
2020-07-07,84.360001,93.989998,83.705002,91.410004,91.410004,2142100
2020-07-08,93.830002,97.823997,92.389999,94.169998,94.169998,1619400
2020-07-09,94.769997,96.180000,90.809998,94.019997,94.019997,1305500
2020-07-10,93.430000,95.559998,86.589996,89.470001,89.470001,1558800
2020-07-13,90.660004,94.997002,83.570000,86.230003,86.230003,1965400
2020-07-14,88.760002,91.459999,86.360001,90.910004,90.910004,1263900
2020-07-15,92.250000,93.709999,90.970001,93.320000,93.320000,809200
2020-07-16,91.603996,92.599998,89.431999,91.320000,91.320000,780000
2020-07-17,91.589996,92.589996,90.269997,92.349998,92.349998,797600
2020-07-20,93.629997,96.764999,93.629997,95.300003,95.300003,934600
2020-07-21,96.309998,96.361000,91.800003,93.550003,93.550003,782100
2020-07-22,93.379997,94.099998,91.879997,92.970001,92.970001,476800
2020-07-23,91.860001,93.430000,89.107002,90.800003,90.800003,919200
2020-07-24,88.900002,90.830002,87.220001,90.349998,90.349998,986000
2020-07-27,91.290001,92.580002,88.900002,92.120003,92.120003,852700
2020-07-28,91.260002,92.300003,85.480003,86.400002,86.400002,1019500
2020-07-29,86.800003,87.610001,85.309998,85.529999,85.529999,630800
2020-07-30,84.839996,87.430000,83.730003,86.360001,86.360001,547000
2020-07-31,87.230003,87.339996,83.529999,85.459999,85.459999,945300
2020-08-03,86.540001,93.959999,85.779999,92.500000,92.500000,1242200
2020-08-04,92.660004,95.110001,91.199997,94.570000,94.570000,856700
2020-08-05,94.260002,95.227997,92.000000,94.510002,94.510002,971900
2020-08-06,96.980003,96.980003,92.000000,92.940002,92.940002,858800
2020-08-07,92.900002,95.175003,88.544998,89.809998,89.809998,834100
2020-08-10,90.010002,91.389999,87.800003,90.769997,90.769997,585700
2020-08-11,89.750000,91.930000,87.559998,89.449997,89.449997,713300
2020-08-12,88.800003,91.900002,88.709999,91.309998,91.309998,568300
2020-08-13,92.000000,92.750000,90.757004,91.739998,91.739998,580500
2020-08-14,90.300003,90.800003,88.120003,89.500000,89.500000,491000
2020-08-17,90.010002,91.974998,89.260002,91.650002,91.650002,608100
2020-08-18,92.000000,95.339996,90.121002,94.919998,94.919998,894800
2020-08-19,94.660004,105.120003,94.639999,100.639999,100.639999,2786900
2020-08-20,100.680000,101.800003,91.019997,91.760002,91.760002,1974900
2020-08-21,92.370003,93.500000,88.510002,90.459999,90.459999,984500
2020-08-24,91.500000,91.500000,85.290001,86.589996,86.589996,1120100
2020-08-25,87.050003,89.150002,85.500000,88.919998,88.919998,703100
2020-08-26,88.989998,89.630997,87.709999,88.910004,88.910004,494900
2020-08-27,88.750000,89.830002,86.970001,89.419998,89.419998,485100
2020-08-28,88.839996,91.019997,88.129997,90.709999,90.709999,434000
2020-08-31,91.989998,94.559998,90.500000,93.459999,93.459999,641800
2020-09-01,91.989998,94.500000,90.730003,93.419998,93.419998,779500
2020-09-02,94.150002,94.410004,90.714996,93.930000,93.930000,532000
2020-09-03,91.690002,92.128998,84.195000,85.690002,85.690002,1278900
2020-09-04,86.489998,87.000000,76.709999,82.019997,82.019997,1570300
2020-09-08,81.800003,84.139000,78.510002,81.459999,81.459999,636900
2020-09-09,82.690002,86.489998,81.919998,85.250000,85.250000,601300
2020-09-10,86.470001,86.874001,80.669998,81.800003,81.800003,676000
2020-09-11,83.000000,84.415001,79.669998,79.980003,79.980003,738700
2020-09-14,81.419998,85.360001,81.419998,84.709999,84.709999,668800
2020-09-15,85.040001,86.000000,84.510002,84.930000,84.930000,580000
2020-09-16,86.290001,87.250000,85.172997,85.629997,85.629997,462900
2020-09-17,81.800003,85.345001,80.805000,85.139999,85.139999,413600
2020-09-18,85.750000,87.709999,83.400002,85.900002,85.900002,643100
2020-09-21,84.809998,85.410004,82.309998,85.129997,85.129997,482300
2020-09-22,86.220001,88.870003,83.800003,88.809998,88.809998,491000
2020-09-23,88.690002,88.879997,84.330002,84.690002,84.690002,580600
2020-09-24,83.050003,83.959999,79.699997,83.309998,83.309998,534700
2020-09-25,83.379997,84.709999,82.500000,84.089996,84.089996,522200
2020-09-28,85.120003,85.120003,81.959999,83.690002,83.690002,520100
2020-09-29,84.000000,85.440002,82.639999,84.989998,84.989998,479300
2020-09-30,84.820000,86.190002,83.150002,83.639999,83.639999,423800
2020-10-01,83.930000,85.089996,82.108002,83.339996,83.339996,723400
2020-10-02,81.000000,82.790001,79.309998,79.669998,79.669998,799400
2020-10-05,81.949997,87.404999,81.309998,86.750000,86.750000,823800
2020-10-06,86.503998,89.817001,85.849998,87.720001,87.720001,699500
2020-10-07,91.720001,99.870003,90.040001,97.680000,97.680000,2357900
2020-10-08,100.000000,100.000000,94.260002,95.389999,95.389999,1218500
2020-10-09,97.779999,100.879997,96.324997,98.260002,98.260002,1526900
2020-10-12,99.750000,100.250000,96.129997,99.400002,99.400002,1254000
2020-10-13,100.010002,103.400002,97.089996,103.059998,103.059998,1369600
2020-10-14,103.915001,110.719002,100.750000,101.370003,101.370003,2229100
2020-10-15,99.389999,101.650002,98.010002,99.889999,99.889999,956600
2020-10-16,101.010002,111.900002,101.010002,109.830002,109.830002,2107200
2020-10-19,111.300003,111.809998,106.699997,107.720001,107.720001,980900
2020-10-20,108.099998,108.839996,104.510002,106.699997,106.699997,762900
2020-10-21,91.269997,98.000000,90.290001,92.220001,92.220001,4107800
2020-10-22,96.995003,97.099998,88.000000,90.160004,90.160004,1960300
2020-10-23,90.540001,92.879997,87.514999,92.650002,92.650002,1141600
2020-10-26,91.068001,95.080002,91.068001,94.129997,94.129997,1026600
2020-10-27,94.949997,98.500000,92.800003,98.120003,98.120003,954700
2020-10-28,93.230003,96.014999,91.760002,94.709999,94.709999,855800
2020-10-29,94.750000,97.970001,92.827003,96.349998,96.349998,820800
2020-10-30,94.709999,96.684998,90.010002,91.820000,91.820000,1055600
2020-11-02,92.599998,92.871002,84.379997,86.160004,86.160004,1314700
2020-11-03,86.720001,88.000000,85.000000,86.820000,86.820000,888500
2020-11-04,90.309998,96.510002,88.286003,95.510002,95.510002,1236200
2020-11-05,98.489998,103.989998,96.000000,103.339996,103.339996,1137100
2020-11-06,102.000000,103.339996,96.519997,102.660004,102.660004,757200
2020-11-09,104.279999,105.620003,99.610001,99.650002,99.650002,831700
2020-11-10,100.940002,101.160004,93.989998,98.699997,98.699997,671700
2020-11-11,101.120003,102.050003,99.120003,100.639999,100.639999,596400
2020-11-12,99.529999,103.419998,99.529999,101.769997,101.769997,401400
2020-11-13,103.000000,105.570000,101.695999,103.959999,103.959999,599100
2020-11-16,105.599998,107.279999,103.055000,106.760002,106.760002,672000
2020-11-17,105.730003,109.389999,104.150002,108.570000,108.570000,478500
2020-11-18,109.029999,110.355003,106.080002,106.750000,106.750000,668400
2020-11-19,107.550003,109.980003,106.500000,109.239998,109.239998,466600
2020-11-20,109.760002,110.139999,107.699997,109.699997,109.699997,842900
2020-11-23,110.650002,111.110001,108.180000,110.000000,110.000000,843300
2020-11-24,110.599998,110.790001,108.889999,109.989998,109.989998,504000
2020-11-25,110.379997,111.379997,108.510002,110.000000,110.000000,405200
2020-11-27,111.080002,124.430000,110.355003,121.550003,121.550003,1124300
2020-11-30,124.010002,127.650002,119.360001,126.919998,126.919998,1540100
2020-12-01,129.970001,134.500000,128.253006,129.580002,129.580002,1727900
2020-12-02,128.710007,132.110001,125.218002,131.539993,131.539993,1044800
2020-12-03,131.610001,147.817993,130.350006,140.460007,140.460007,1777100
2020-12-04,141.429993,151.110001,138.179993,147.539993,147.539993,2089600
2020-12-07,152.190002,163.556000,142.500000,149.720001,149.720001,4274400
2020-12-08,149.990005,151.600006,140.509995,146.470001,146.470001,1876000
2020-12-09,146.330002,157.899994,144.399994,146.630005,146.630005,2081900
2020-12-10,145.740005,156.699997,140.210007,154.259995,154.259995,1786300
2020-12-11,154.179993,156.399994,145.309998,148.410004,148.410004,1404300
2020-12-14,153.509995,159.949997,150.020004,150.059998,150.059998,2018500
2020-12-15,154.595001,154.850006,144.188995,149.970001,149.970001,1282200
2020-12-16,150.259995,151.619995,146.580002,146.610001,146.610001,919000
2020-12-17,148.500000,152.490005,146.250000,149.130005,149.130005,787300
2020-12-18,150.250000,151.869995,147.000000,148.610001,148.610001,1207400
2020-12-21,148.190002,176.990005,146.600006,166.839996,166.839996,5416400
2020-12-22,174.990005,176.979996,167.429993,170.080002,170.080002,4021600
2020-12-23,176.559998,178.089996,168.300003,173.229996,173.229996,2483700
2020-12-24,177.500000,177.500000,166.931000,168.500000,168.500000,1353100
2020-12-28,181.419998,181.419998,168.690002,168.929993,168.929993,2750600
2020-12-29,169.889999,170.455002,148.250000,157.830002,157.830002,4130600
2020-12-30,163.199997,165.919998,160.309998,161.570007,161.570007,1723900
2020-12-31,162.190002,163.000000,150.630005,153.110001,153.110001,2486300
2021-01-04,157.820007,161.380005,150.550003,158.009995,158.009995,2410900
2021-01-05,157.380005,160.899994,154.500000,160.619995,160.619995,1909800
2021-01-06,156.800003,171.500000,156.776001,163.850006,163.850006,2291800
2021-01-07,169.389999,195.889999,169.389999,194.429993,194.429993,3554100
2021-01-08,198.929993,210.389999,185.880005,193.820007,193.820007,5062300
2021-01-11,188.699997,192.750000,180.500000,188.880005,188.880005,2716800
2021-01-12,190.009995,199.679993,186.320007,190.339996,190.339996,2070000
2021-01-13,193.979996,198.789993,190.009995,193.839996,193.839996,1733400
2021-01-14,196.990005,215.100006,196.089996,210.039993,210.039993,2723900
2021-01-15,220.149994,220.199997,199.009995,199.880005,199.880005,4004900
2021-01-19,207.089996,208.179993,194.220001,198.289993,198.289993,2427200
2021-01-20,198.970001,200.850006,189.630005,189.770004,189.770004,2210000
2021-01-21,193.880005,193.929993,183.160004,185.100006,185.100006,2211400
2021-01-22,185.539993,190.029999,182.250000,188.490005,188.490005,1794700
2021-01-25,188.470001,191.100006,176.750000,181.240005,181.240005,2304000
2021-01-26,179.089996,183.000000,168.509995,169.529999,169.529999,2464800
2021-01-27,162.059998,172.496994,155.279999,163.949997,163.949997,3476400
2021-01-28,168.919998,172.970001,163.949997,167.419998,167.419998,2044600
2021-01-29,167.449997,170.669998,160.369995,165.699997,165.699997,1668200
2021-02-01,170.509995,173.419998,163.524994,165.679993,165.679993,1502800
2021-02-02,170.244995,172.970001,167.509995,168.149994,168.149994,2211000
2021-02-03,172.610001,172.660004,163.300995,164.500000,164.500000,1766300
2021-02-04,165.279999,170.000000,163.000000,167.789993,167.789993,1279500
2021-02-05,168.360001,169.750000,163.684006,168.809998,168.809998,1837200
2021-02-08,171.460007,173.179993,164.580002,169.229996,169.229996,3177900
2021-02-09,169.990005,175.440002,166.207993,167.550003,167.550003,2820800
2021-02-10,170.638000,171.000000,156.619995,160.199997,160.199997,3335800
2021-02-11,162.089996,164.832993,157.130005,159.050003,159.050003,2671300
2021-02-12,159.848999,161.119995,151.399994,161.050003,161.050003,2700400
2021-02-16,162.223007,165.000000,153.250000,155.320007,155.320007,3027700
2021-02-17,150.130005,151.000000,142.151001,150.029999,150.029999,3370400
2021-02-18,145.440002,149.259995,142.240005,146.660004,146.660004,1528700
2021-02-19,149.690002,152.220001,147.119995,148.979996,148.979996,1500800
2021-02-22,144.000000,147.020004,137.309998,138.559998,138.559998,2464200
2021-02-23,128.500000,137.399994,121.035004,135.300003,135.300003,3717500
2021-02-24,137.927994,139.000000,130.389999,133.520004,133.520004,1933700
2021-02-25,131.419998,135.121994,123.699997,127.279999,127.279999,2147200
2021-02-26,127.519997,131.380005,121.938004,125.690002,125.690002,2493000
2021-03-01,127.750000,133.330002,126.989998,130.250000,130.250000,2385000
2021-03-02,131.330002,133.070007,127.570000,129.770004,129.770004,1450200
2021-03-03,128.000000,129.000000,118.000000,119.080002,119.080002,2423000
2021-03-04,117.540001,122.400002,109.518997,115.489998,115.489998,3672200
2021-03-05,115.860001,116.059998,100.000000,114.650002,114.650002,5228900
2021-03-08,116.088997,123.150002,112.000000,113.620003,113.620003,3019100
2021-03-09,119.930000,127.360001,118.260002,125.629997,125.629997,3165200
2021-03-10,130.050003,132.880005,123.169998,124.150002,124.150002,2599000
2021-03-11,129.759995,135.000000,127.199997,133.880005,133.880005,2588600
2021-03-12,131.020004,131.335999,126.580002,130.610001,130.610001,1687700
2021-03-15,131.320007,134.270004,128.880005,133.600006,133.600006,1162100
2021-03-16,136.610001,137.000000,126.180000,130.570007,130.570007,1484200
2021-03-17,126.181000,133.865005,123.500000,131.100006,131.100006,1408800
2021-03-18,127.364998,129.300003,123.059998,123.570000,123.570000,1323700
2021-03-19,123.910004,129.990005,122.639999,129.610001,129.610001,1790900
2021-03-22,130.673996,135.250000,128.279999,133.000000,133.000000,1249400
2021-03-23,132.009995,132.100006,124.209999,126.489998,126.489998,1794800
2021-03-24,126.820000,127.750000,114.309998,115.550003,115.550003,2182300
2021-03-25,110.000000,115.959999,107.519997,114.599998,114.599998,2356100
2021-03-26,114.330002,114.949997,106.709999,111.239998,111.239998,1580400
2021-03-29,110.790001,113.480003,107.654999,110.720001,110.720001,1099500
2021-03-30,108.500000,116.529999,106.500000,115.199997,115.199997,1341100
2021-03-31,117.269997,124.000000,117.040001,121.849998,121.849998,2069000
2021-04-01,125.339996,126.661003,119.379997,119.410004,119.410004,1479000
2021-04-05,122.169998,124.400002,118.860001,121.989998,121.989998,948000
2021-04-06,120.500000,125.510002,118.732002,121.629997,121.629997,1163000
2021-04-07,120.529999,123.500000,117.800003,118.529999,118.529999,755000
2021-04-08,119.525002,122.000000,117.610001,120.379997,120.379997,927700
2021-04-09,119.279999,119.370003,114.322998,115.739998,115.739998,1068300
2021-04-12,115.010002,116.099998,111.339996,114.389999,114.389999,1080900
2021-04-13,114.209999,122.480003,114.209999,120.879997,120.879997,1352800
2021-04-14,122.910004,129.270004,122.316002,123.110001,123.110001,1914000
2021-04-15,125.000000,126.697998,121.830002,123.849998,123.849998,896300
2021-04-16,123.410004,123.699997,116.199997,118.559998,118.559998,1359200
2021-04-19,117.120003,120.000000,112.989998,115.040001,115.040001,1154500
2021-04-20,122.000000,125.480003,117.379997,121.669998,121.669998,2622300
2021-04-21,123.000000,129.500000,120.779999,124.930000,124.930000,3119700
2021-04-22,127.500000,130.279999,123.839996,125.889999,125.889999,1738500
2021-04-23,125.500000,128.419998,123.599998,126.550003,126.550003,1093800
2021-04-26,128.220001,137.589996,126.599998,135.720001,135.720001,2000500
2021-04-27,136.910004,137.250000,129.669998,133.039993,133.039993,1303600
2021-04-28,129.850006,136.240005,128.250000,135.539993,135.539993,1276100
2021-04-29,136.660004,136.720001,129.100006,131.880005,131.880005,1169200
2021-04-30,129.710007,135.134995,129.690002,131.270004,131.270004,957000
2021-05-03,132.009995,132.779999,120.900002,122.809998,122.809998,1458700
2021-05-04,120.599998,120.779999,113.820000,115.730003,115.730003,1923800
2021-05-05,116.400002,118.129997,112.330002,113.900002,113.900002,1277100
2021-05-06,112.510002,112.519997,104.300003,107.839996,107.839996,2590600
2021-05-07,110.300003,114.320000,107.379997,107.699997,107.699997,1582500
2021-05-10,107.010002,107.099998,100.629997,101.459999,101.459999,1698200
2021-05-11,96.760002,106.349998,95.110001,103.540001,103.540001,2401800
2021-05-12,101.410004,104.336998,99.019997,100.839996,100.839996,1370300
2021-05-13,101.629997,104.879997,95.959999,101.000000,101.000000,1864800
2021-05-14,101.870003,108.424004,101.820000,106.639999,106.639999,1424700
2021-05-17,106.820000,109.570000,104.691002,109.220001,109.220001,1161800
2021-05-18,109.669998,115.360001,108.000000,112.660004,112.660004,1426800
2021-05-19,108.919998,111.449997,106.750000,110.559998,110.559998,1130300
2021-05-20,112.470001,119.540001,112.040001,117.650002,117.650002,1353600
2021-05-21,118.813004,119.010002,115.175003,115.570000,115.570000,958500
2021-05-24,116.959999,118.160004,115.400002,115.599998,115.599998,781500
2021-05-25,115.500000,118.419998,114.620003,116.309998,116.309998,756400
2021-05-26,117.000000,118.610001,115.750000,118.519997,118.519997,700500
2021-05-27,118.010002,119.260002,115.360001,118.400002,118.400002,742900
2021-05-28,118.010002,123.160004,117.930000,118.180000,118.180000,935600
2021-06-01,119.440002,119.823997,114.760002,115.800003,115.800003,801200
2021-06-02,115.180000,117.239998,112.654999,114.739998,114.739998,881300
2021-06-03,112.940002,114.989998,109.680000,109.830002,109.830002,1068900
2021-06-04,110.757004,114.550003,110.610001,113.290001,113.290001,665900
2021-06-07,114.019997,120.445999,112.480003,119.199997,119.199997,1193500
2021-06-08,121.459999,122.639999,115.010002,118.910004,118.910004,865300
2021-06-09,120.000000,122.269997,119.290001,119.980003,119.980003,805300
2021-06-10,118.320000,124.150002,118.320000,123.709999,123.709999,1167200
2021-06-11,129.179993,129.990005,124.699997,127.000000,127.000000,1547900
2021-06-14,129.199997,130.389008,127.300003,128.759995,128.759995,1092100
2021-06-15,128.270004,128.270004,122.190002,123.620003,123.620003,1068500
2021-06-16,123.370003,125.230003,119.570000,123.910004,123.910004,1067300
2021-06-17,123.019997,128.759995,122.589996,127.269997,127.269997,1325700
2021-06-18,124.500000,128.000000,124.500000,127.830002,127.830002,1241800
2021-06-21,126.839996,130.410004,124.800003,129.619995,129.619995,1022800
2021-06-22,128.990005,131.509995,127.129997,129.199997,129.199997,885800
2021-06-23,129.000000,132.899994,128.630005,130.679993,130.679993,964400
2021-06-24,132.229996,139.662003,131.899994,137.880005,137.880005,1685000
2021-06-25,138.699997,143.000000,135.820007,142.520004,142.520004,1469500
2021-06-28,156.710007,157.000000,148.360001,151.630005,151.630005,4269700
2021-06-29,151.009995,153.240005,145.289993,150.490005,150.490005,1813700
2021-06-30,149.600006,169.759995,146.701996,161.889999,161.889999,5855300
2021-07-01,161.220001,163.000000,152.029999,156.639999,156.639999,2322900
2021-07-02,156.410004,158.264999,151.520004,155.880005,155.880005,1159700
2021-07-06,151.649994,155.869995,146.270004,148.100006,148.100006,1615300
2021-07-07,148.460007,150.757004,140.869995,142.289993,142.289993,1435100
